"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"5207","BOCK","c","10","2","hard",7,39,350,100,"ungram","match"
"5208","BOCK","c","10","2","to",8,39,323,100,"ungram","match"
"5209","BOCK","c","10","2","read",9,39,335,100,"ungram","match"
"5210","BOCK","c","10","2","except",10,39,369,100,"ungram","match"
"5211","BOCK","c","10","2","from",11,39,310,100,"ungram","match"
"5212","BOCK","c","10","2","a",12,39,318,100,"ungram","match"
"5213","BOCK","c","10","2","long",13,39,300,100,"ungram","match"
"5214","BOCK","c","10","2","distance",14,39,294,100,"ungram","match"
"5215","BOCK","c","10","2","away.",15,39,399,100,"ungram","match"
"5373","BOCK","b","21","2","The",1,49,327,100,"gramm","mismatch"
"5374","BOCK","b","21","2","gift",2,49,318,100,"gramm","mismatch"
"5375","BOCK","b","21","2","from",3,49,318,100,"gramm","mismatch"
"5376","BOCK","b","21","2","the",4,49,308,100,"gramm","mismatch"
"5377","BOCK","b","21","2","visitors",5,49,305,100,"gramm","mismatch"
"5378","BOCK","b","21","2","apparently",6,49,321,100,"gramm","mismatch"
"5379","BOCK","b","21","2","was",7,49,348,100,"gramm","mismatch"
"5380","BOCK","b","21","2","a",8,49,342,100,"gramm","mismatch"
"5381","BOCK","b","21","2","beautiful",9,49,304,100,"gramm","mismatch"
"5382","BOCK","b","21","2","clock",10,49,340,100,"gramm","mismatch"
"5383","BOCK","b","21","2","from",11,49,332,100,"gramm","mismatch"
"5384","BOCK","b","21","2","Germany.",12,49,404,100,"gramm","mismatch"
"5640","BOCK","a","8","2","The",1,66,298,100,"gramm","match"
"5641","BOCK","a","8","2","defect",2,66,305,100,"gramm","match"
"5642","BOCK","a","8","2","in",3,66,318,100,"gramm","match"
"5643","BOCK","a","8","2","the",4,66,291,100,"gramm","match"
"5644","BOCK","a","8","2","appliance",5,66,294,100,"gramm","match"
"5645","BOCK","a","8","2","likely",6,66,326,100,"gramm","match"
"5646","BOCK","a","8","2","was",7,66,312,100,"gramm","match"
"5647","BOCK","a","8","2","unknown",8,66,297,100,"gramm","match"
"5648","BOCK","a","8","2","to",9,66,324,100,"gramm","match"
"5649","BOCK","a","8","2","consumers",10,66,313,100,"gramm","match"
"5650","BOCK","a","8","2","and",11,66,305,100,"gramm","match"
"5651","BOCK","a","8","2","government",12,66,294,100,"gramm","match"
"5652","BOCK","a","8","2","regulators.",13,66,299,100,"gramm","match"
"5871","BOCK","c","14","2","The",1,80,308,100,"ungram","match"
"5872","BOCK","c","14","2","memo",2,80,257,100,"ungram","match"
"5873","BOCK","c","14","2","from",3,80,289,100,"ungram","match"
"5874","BOCK","c","14","2","the",4,80,343,100,"ungram","match"
"5875","BOCK","c","14","2","supervisor",5,80,280,100,"ungram","match"
"5876","BOCK","c","14","2","unfortunately",6,80,361,100,"ungram","match"
"5877","BOCK","c","14","2","were",7,80,278,100,"ungram","match"
"5878","BOCK","c","14","2","about",8,80,466,100,"ungram","match"
"5879","BOCK","c","14","2","the",9,80,197,100,"ungram","match"
"5880","BOCK","c","14","2","delinquent",10,80,337,100,"ungram","match"
"5881","BOCK","c","14","2","tax",11,80,280,100,"ungram","match"
"5882","BOCK","c","14","2","return.",12,80,313,100,"ungram","match"
"5956","BOCK","b","9","2","The",1,86,327,100,"gramm","mismatch"
"5957","BOCK","b","9","2","citation",2,86,262,100,"gramm","mismatch"
"5958","BOCK","b","9","2","on",3,86,326,100,"gramm","mismatch"
"5959","BOCK","b","9","2","the",4,86,297,100,"gramm","mismatch"
"5960","BOCK","b","9","2","notecards",5,86,294,100,"gramm","mismatch"
"5961","BOCK","b","9","2","unfortunately",6,86,293,100,"gramm","mismatch"
"5962","BOCK","b","9","2","was",7,86,332,100,"gramm","mismatch"
"5963","BOCK","b","9","2","quite",8,86,316,100,"gramm","mismatch"
"5964","BOCK","b","9","2","difficult",9,86,326,100,"gramm","mismatch"
"5965","BOCK","b","9","2","to",10,86,296,100,"gramm","mismatch"
"5966","BOCK","b","9","2","track",11,86,297,100,"gramm","mismatch"
"5967","BOCK","b","9","2","down",12,86,296,100,"gramm","mismatch"
"5968","BOCK","b","9","2","using",13,86,303,100,"gramm","mismatch"
"5969","BOCK","b","9","2","the",14,86,292,100,"gramm","mismatch"
"5970","BOCK","b","9","2","library's",15,86,318,100,"gramm","mismatch"
"5971","BOCK","b","9","2","limited",16,86,326,100,"gramm","mismatch"
"5972","BOCK","b","9","2","resources.",17,86,355,100,"gramm","mismatch"
"6614","BOCK","b","17","2","The",1,126,345,100,"gramm","mismatch"
"6615","BOCK","b","17","2","letter",2,126,364,100,"gramm","mismatch"
"6616","BOCK","b","17","2","from",3,126,361,100,"gramm","mismatch"
"6617","BOCK","b","17","2","the",4,126,329,100,"gramm","mismatch"
"6618","BOCK","b","17","2","investigators",5,126,334,100,"gramm","mismatch"
"6619","BOCK","b","17","2","allegedly",6,126,350,100,"gramm","mismatch"
"6620","BOCK","b","17","2","was",7,126,350,100,"gramm","mismatch"
"6621","BOCK","b","17","2","received",8,126,452,100,"gramm","mismatch"
"6622","BOCK","b","17","2","in",9,126,326,100,"gramm","mismatch"
"6623","BOCK","b","17","2","San",10,126,326,100,"gramm","mismatch"
"6624","BOCK","b","17","2","Francisco",11,126,334,100,"gramm","mismatch"
"6625","BOCK","b","17","2","in",12,126,315,100,"gramm","mismatch"
"6626","BOCK","b","17","2","late",13,126,332,100,"gramm","mismatch"
"6627","BOCK","b","17","2","March.",14,126,359,100,"gramm","mismatch"
"6774","BOCK","c","6","2","The",1,136,298,100,"ungram","match"
"6775","BOCK","c","6","2","name",2,136,322,100,"ungram","match"
"6776","BOCK","c","6","2","on",3,136,324,100,"ungram","match"
"6777","BOCK","c","6","2","the",4,136,297,100,"ungram","match"
"6778","BOCK","c","6","2","billboard",5,136,326,100,"ungram","match"
"6779","BOCK","c","6","2","probably",6,136,290,100,"ungram","match"
"6780","BOCK","c","6","2","were",7,136,313,100,"ungram","match"
"6781","BOCK","c","6","2","of",8,136,329,100,"ungram","match"
"6782","BOCK","c","6","2","a",9,136,332,100,"ungram","match"
"6783","BOCK","c","6","2","prominent",10,136,294,100,"ungram","match"
"6784","BOCK","c","6","2","local",11,136,305,100,"ungram","match"
"6785","BOCK","c","6","2","businessman.",12,136,334,100,"ungram","match"
"6799","BOCK","a","16","2","The",1,138,346,100,"gramm","match"
"6800","BOCK","a","16","2","key",2,138,303,100,"gramm","match"
"6801","BOCK","a","16","2","to",3,138,313,100,"gramm","match"
"6802","BOCK","a","16","2","the",4,138,396,100,"gramm","match"
"6803","BOCK","a","16","2","cell",5,138,693,100,"gramm","match"
"6804","BOCK","a","16","2","unsurprisingly",6,138,298,100,"gramm","match"
"6805","BOCK","a","16","2","was",7,138,350,100,"gramm","match"
"6806","BOCK","a","16","2","rusty",8,138,389,100,"gramm","match"
"6807","BOCK","a","16","2","from",9,138,326,100,"gramm","match"
"6808","BOCK","a","16","2","many",10,138,281,100,"gramm","match"
"6809","BOCK","a","16","2","years",11,138,294,100,"gramm","match"
"6810","BOCK","a","16","2","of",12,138,310,100,"gramm","match"
"6811","BOCK","a","16","2","disuse.",13,138,332,100,"gramm","match"
"7154","BOCK","d","23","2","The",1,160,341,100,"ungram","mismatch"
"7155","BOCK","d","23","2","message",2,160,455,100,"ungram","mismatch"
"7156","BOCK","d","23","2","from",3,160,344,100,"ungram","mismatch"
"7157","BOCK","d","23","2","the",4,160,356,100,"ungram","mismatch"
"7158","BOCK","d","23","2","engineers",5,160,345,100,"ungram","mismatch"
"7159","BOCK","d","23","2","regrettably",6,160,363,100,"ungram","mismatch"
"7160","BOCK","d","23","2","were",7,160,377,100,"ungram","mismatch"
"7161","BOCK","d","23","2","about",8,160,372,100,"ungram","mismatch"
"7162","BOCK","d","23","2","the",9,160,320,100,"ungram","mismatch"
"7163","BOCK","d","23","2","recent",10,160,342,100,"ungram","mismatch"
"7164","BOCK","d","23","2","weakening",11,160,353,100,"ungram","mismatch"
"7165","BOCK","d","23","2","to",12,160,353,100,"ungram","mismatch"
"7166","BOCK","d","23","2","the",13,160,348,100,"ungram","mismatch"
"7167","BOCK","d","23","2","building's",14,160,366,100,"ungram","mismatch"
"7168","BOCK","d","23","2","structural",15,160,366,100,"ungram","mismatch"
"7169","BOCK","d","23","2","supports.",16,160,358,100,"ungram","mismatch"
"7299","BOCK","c","2","2","The",1,169,367,100,"ungram","match"
"7300","BOCK","c","2","2","picture",2,169,321,100,"ungram","match"
"7301","BOCK","c","2","2","on",3,169,318,100,"ungram","match"
"7302","BOCK","c","2","2","the",4,169,313,100,"ungram","match"
"7303","BOCK","c","2","2","flier",5,169,385,100,"ungram","match"
"7304","BOCK","c","2","2","definitely",6,169,329,100,"ungram","match"
"7305","BOCK","c","2","2","were",7,169,371,100,"ungram","match"
"7306","BOCK","c","2","2","of",8,169,348,100,"ungram","match"
"7307","BOCK","c","2","2","a",9,169,332,100,"ungram","match"
"7308","BOCK","c","2","2","village",10,169,313,100,"ungram","match"
"7309","BOCK","c","2","2","church",11,169,329,100,"ungram","match"
"7310","BOCK","c","2","2","in",12,169,308,100,"ungram","match"
"7311","BOCK","c","2","2","the",13,169,329,100,"ungram","match"
"7312","BOCK","c","2","2","south",14,169,353,100,"ungram","match"
"7313","BOCK","c","2","2","of",15,169,327,100,"ungram","match"
"7314","BOCK","c","2","2","France.",16,169,380,100,"ungram","match"
"7362","BOCK","c","22","2","The",1,173,321,100,"ungram","match"
"7363","BOCK","c","22","2","path",2,173,345,100,"ungram","match"
"7364","BOCK","c","22","2","to",3,173,299,100,"ungram","match"
"7365","BOCK","c","22","2","the",4,173,348,100,"ungram","match"
"7366","BOCK","c","22","2","monument",5,173,326,100,"ungram","match"
"7367","BOCK","c","22","2","happily",6,173,312,100,"ungram","match"
"7368","BOCK","c","22","2","were",7,173,299,100,"ungram","match"
"7369","BOCK","c","22","2","lined",8,173,310,100,"ungram","match"
"7370","BOCK","c","22","2","with",9,173,327,100,"ungram","match"
"7371","BOCK","c","22","2","lovely",10,173,272,100,"ungram","match"
"7372","BOCK","c","22","2","trees",11,173,310,100,"ungram","match"
"7373","BOCK","c","22","2","and",12,173,316,100,"ungram","match"
"7374","BOCK","c","22","2","flowers.",13,173,332,100,"ungram","match"
"7497","BOCK","a","4","2","The",1,181,313,100,"gramm","match"
"7498","BOCK","a","4","2","label",2,181,329,100,"gramm","match"
"7499","BOCK","a","4","2","on",3,181,303,100,"gramm","match"
"7500","BOCK","a","4","2","the",4,181,314,100,"gramm","match"
"7501","BOCK","a","4","2","container",5,181,370,100,"gramm","match"
"7502","BOCK","a","4","2","probably",6,181,281,100,"gramm","match"
"7503","BOCK","a","4","2","was",7,181,370,100,"gramm","match"
"7504","BOCK","a","4","2","a",8,181,322,100,"gramm","match"
"7505","BOCK","a","4","2","warning",9,181,327,100,"gramm","match"
"7506","BOCK","a","4","2","about",10,181,329,100,"gramm","match"
"7507","BOCK","a","4","2","the",11,181,350,100,"gramm","match"
"7508","BOCK","a","4","2","hazardous",12,181,321,100,"gramm","match"
"7509","BOCK","a","4","2","chemicals",13,181,304,100,"gramm","match"
"7510","BOCK","a","4","2","inside.",14,181,329,100,"gramm","match"
"7584","BOCK","d","19","2","The",1,187,373,100,"ungram","mismatch"
"7585","BOCK","d","19","2","warning",2,187,314,100,"ungram","mismatch"
"7586","BOCK","d","19","2","from",3,187,315,100,"ungram","mismatch"
"7587","BOCK","d","19","2","the",4,187,305,100,"ungram","mismatch"
"7588","BOCK","d","19","2","experts",5,187,270,100,"ungram","mismatch"
"7589","BOCK","d","19","2","unsurprisingly",6,187,310,100,"ungram","mismatch"
"7590","BOCK","d","19","2","were",7,187,489,100,"ungram","mismatch"
"7591","BOCK","d","19","2","a",8,187,323,100,"ungram","mismatch"
"7592","BOCK","d","19","2","shock",9,187,329,100,"ungram","mismatch"
"7593","BOCK","d","19","2","to",10,187,305,100,"ungram","mismatch"
"7594","BOCK","d","19","2","the",11,187,311,100,"ungram","mismatch"
"7595","BOCK","d","19","2","residents",12,187,297,100,"ungram","mismatch"
"7596","BOCK","d","19","2","of",13,187,310,100,"ungram","mismatch"
"7597","BOCK","d","19","2","the",14,187,354,100,"ungram","mismatch"
"7598","BOCK","d","19","2","city.",15,187,324,100,"ungram","mismatch"
"7689","BOCK","b","1","2","The",1,193,335,100,"gramm","mismatch"
"7690","BOCK","b","1","2","slogan",2,193,342,100,"gramm","mismatch"
"7691","BOCK","b","1","2","on",3,193,299,100,"gramm","mismatch"
"7692","BOCK","b","1","2","the",4,193,299,100,"gramm","mismatch"
"7693","BOCK","b","1","2","posters",5,193,289,100,"gramm","mismatch"
"7694","BOCK","b","1","2","unsurprisingly",6,193,328,100,"gramm","mismatch"
"7695","BOCK","b","1","2","was",7,193,312,100,"gramm","mismatch"
"7696","BOCK","b","1","2","designed",8,193,363,100,"gramm","mismatch"
"7697","BOCK","b","1","2","to",9,193,261,100,"gramm","mismatch"
"7698","BOCK","b","1","2","get",10,193,307,100,"gramm","mismatch"
"7699","BOCK","b","1","2","attention.",11,193,302,100,"gramm","mismatch"
"7821","BOCK","b","5","2","The",1,201,335,100,"gramm","mismatch"
"7822","BOCK","b","5","2","problem",2,201,328,100,"gramm","mismatch"
"7823","BOCK","b","5","2","in",3,201,299,100,"gramm","mismatch"
"7824","BOCK","b","5","2","the",4,201,288,100,"gramm","mismatch"
"7825","BOCK","b","5","2","stores",5,201,340,100,"gramm","mismatch"
"7826","BOCK","b","5","2","ultimately",6,201,334,100,"gramm","mismatch"
"7827","BOCK","b","5","2","was",7,201,346,100,"gramm","mismatch"
"7828","BOCK","b","5","2","solved",8,201,315,100,"gramm","mismatch"
"7829","BOCK","b","5","2","by",9,201,329,100,"gramm","mismatch"
"7830","BOCK","b","5","2","firing",10,201,296,100,"gramm","mismatch"
"7831","BOCK","b","5","2","the",11,201,318,100,"gramm","mismatch"
"7832","BOCK","b","5","2","custodian.",12,201,329,100,"gramm","mismatch"
"8435","BOCK","d","7","2","The",1,238,362,0,"ungram","mismatch"
"8436","BOCK","d","7","2","crime",2,238,326,0,"ungram","mismatch"
"8437","BOCK","d","7","2","in",3,238,319,0,"ungram","mismatch"
"8438","BOCK","d","7","2","the",4,238,283,0,"ungram","mismatch"
"8439","BOCK","d","7","2","suburbs",5,238,318,0,"ungram","mismatch"
"8440","BOCK","d","7","2","doubtlessly",6,238,307,0,"ungram","mismatch"
"8441","BOCK","d","7","2","were",7,238,296,0,"ungram","mismatch"
"8442","BOCK","d","7","2","a",8,238,321,0,"ungram","mismatch"
"8443","BOCK","d","7","2","reflection",9,238,372,0,"ungram","mismatch"
"8444","BOCK","d","7","2","of",10,238,321,0,"ungram","mismatch"
"8445","BOCK","d","7","2","the",11,238,327,0,"ungram","mismatch"
"8446","BOCK","d","7","2","violence",12,238,321,0,"ungram","mismatch"
"8447","BOCK","d","7","2","in",13,238,316,0,"ungram","mismatch"
"8448","BOCK","d","7","2","today's",14,238,321,0,"ungram","mismatch"
"8449","BOCK","d","7","2","society.",15,238,377,0,"ungram","mismatch"
"8472","BOCK","c","18","2","The",1,240,395,100,"ungram","match"
"8473","BOCK","c","18","2","entrance",2,240,361,100,"ungram","match"
"8474","BOCK","c","18","2","to",3,240,294,100,"ungram","match"
"8475","BOCK","c","18","2","the",4,240,340,100,"ungram","match"
"8476","BOCK","c","18","2","exhibit",5,240,321,100,"ungram","match"
"8477","BOCK","c","18","2","evidently",6,240,323,100,"ungram","match"
"8478","BOCK","c","18","2","were",7,240,342,100,"ungram","match"
"8479","BOCK","c","18","2","hard",8,240,362,100,"ungram","match"
"8480","BOCK","c","18","2","to",9,240,337,100,"ungram","match"
"8481","BOCK","c","18","2","locate",10,240,315,100,"ungram","match"
"8482","BOCK","c","18","2","on",11,240,335,100,"ungram","match"
"8483","BOCK","c","18","2","the",12,240,315,100,"ungram","match"
"8484","BOCK","c","18","2","diagram.",13,240,350,100,"ungram","match"
"8862","BOCK","a","24","2","The",1,264,341,100,"gramm","match"
"8863","BOCK","a","24","2","gate",2,264,348,100,"gramm","match"
"8864","BOCK","a","24","2","to",3,264,310,100,"gramm","match"
"8865","BOCK","a","24","2","the",4,264,273,100,"gramm","match"
"8866","BOCK","a","24","2","pasture",5,264,302,100,"gramm","match"
"8867","BOCK","a","24","2","evidently",6,264,315,100,"gramm","match"
"8868","BOCK","a","24","2","was",7,264,332,100,"gramm","match"
"8869","BOCK","a","24","2","falling",8,264,313,100,"gramm","match"
"8870","BOCK","a","24","2","down",9,264,296,100,"gramm","match"
"8871","BOCK","a","24","2","due",10,264,294,100,"gramm","match"
"8872","BOCK","a","24","2","to",11,264,284,100,"gramm","match"
"8873","BOCK","a","24","2","disrepair.",12,264,353,100,"gramm","match"
"8972","BOCK","d","11","2","The",1,271,351,100,"ungram","mismatch"
"8973","BOCK","d","11","2","traitor",2,271,407,100,"ungram","mismatch"
"8974","BOCK","d","11","2","in",3,271,364,100,"ungram","mismatch"
"8975","BOCK","d","11","2","the",4,271,351,100,"ungram","mismatch"
"8976","BOCK","d","11","2","camps",5,271,353,100,"ungram","mismatch"
"8977","BOCK","d","11","2","regrettably",6,271,680,100,"ungram","mismatch"
"8978","BOCK","d","11","2","were",7,271,312,100,"ungram","mismatch"
"8979","BOCK","d","11","2","passing",8,271,327,100,"ungram","mismatch"
"8980","BOCK","d","11","2","information",9,271,334,100,"ungram","mismatch"
"8981","BOCK","d","11","2","to",10,271,329,100,"ungram","mismatch"
"8982","BOCK","d","11","2","the",11,271,313,100,"ungram","mismatch"
"8983","BOCK","d","11","2","enemy",12,271,319,100,"ungram","mismatch"
"8984","BOCK","d","11","2","through",13,271,314,100,"ungram","mismatch"
"8985","BOCK","d","11","2","various",14,271,304,100,"ungram","mismatch"
"8986","BOCK","d","11","2","secret",15,271,333,100,"ungram","mismatch"
"8987","BOCK","d","11","2","methods.",16,271,379,100,"ungram","mismatch"
"9041","BOCK","b","13","2","The",1,275,370,100,"gramm","mismatch"
"9042","BOCK","b","13","2","door",2,275,316,100,"gramm","mismatch"
"9043","BOCK","b","13","2","to",3,275,318,100,"gramm","mismatch"
"9044","BOCK","b","13","2","the",4,275,343,100,"gramm","mismatch"
"9045","BOCK","b","13","2","laboratories",5,275,335,100,"gramm","mismatch"
"9046","BOCK","b","13","2","accidentally",6,275,328,100,"gramm","mismatch"
"9047","BOCK","b","13","2","was",7,275,409,100,"gramm","mismatch"
"9048","BOCK","b","13","2","left",8,275,318,100,"gramm","mismatch"
"9049","BOCK","b","13","2","unlocked",9,275,342,100,"gramm","mismatch"
"9050","BOCK","b","13","2","accidentally",10,275,307,100,"gramm","mismatch"
"9051","BOCK","b","13","2","by",11,275,315,100,"gramm","mismatch"
"9052","BOCK","b","13","2","the",12,275,329,100,"gramm","mismatch"
"9053","BOCK","b","13","2","cleaning",13,275,337,100,"gramm","mismatch"
"9054","BOCK","b","13","2","service.",14,275,374,100,"gramm","mismatch"
"9261","BOCK","b","12","3","The",1,9,399,100,"gramm","mismatch"
"9262","BOCK","b","12","3","flaw",2,9,326,100,"gramm","mismatch"
"9263","BOCK","b","12","3","in",3,9,275,100,"gramm","mismatch"
"9264","BOCK","b","12","3","the",4,9,275,100,"gramm","mismatch"
"9265","BOCK","b","12","3","arguments",5,9,199,100,"gramm","mismatch"
"9266","BOCK","b","12","3","usually",6,9,264,100,"gramm","mismatch"
"9267","BOCK","b","12","3","was",7,9,293,100,"gramm","mismatch"
"9268","BOCK","b","12","3","clear",8,9,229,100,"gramm","mismatch"
