"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","rchead","gramm"
"10422","BAKEROBJ","h","38","3","local",16,172,299,100,"pl","ungram"
"10423","BAKEROBJ","h","38","3","customs.",17,172,289,100,"pl","ungram"
"10474","BAKEROBJ","g","29","3","The",1,176,243,100,"pl","gramm"
"10475","BAKEROBJ","g","29","3","commentators",2,176,456,100,"pl","gramm"
"10476","BAKEROBJ","g","29","3","who",3,176,837,100,"pl","gramm"
"10477","BAKEROBJ","g","29","3","the",4,176,358,100,"pl","gramm"
"10478","BAKEROBJ","g","29","3","viewer",5,176,310,100,"pl","gramm"
"10479","BAKEROBJ","g","29","3","trusts",6,176,326,100,"pl","gramm"
"10480","BAKEROBJ","g","29","3","the",7,176,350,100,"pl","gramm"
"10481","BAKEROBJ","g","29","3","most",8,176,283,100,"pl","gramm"
"10482","BAKEROBJ","g","29","3","has",9,176,280,100,"pl","gramm"
"10483","BAKEROBJ","g","29","3","a",10,176,251,100,"pl","gramm"
"10484","BAKEROBJ","g","29","3","very",11,176,248,100,"pl","gramm"
"10485","BAKEROBJ","g","29","3","slick",12,176,283,100,"pl","gramm"
"10486","BAKEROBJ","g","29","3","hairstyle.",13,176,435,100,"pl","gramm"
"10561","BAKEROBJ","c","35","3","The",1,181,248,100,"sg","gramm"
"10562","BAKEROBJ","c","35","3","surgeon",2,181,538,100,"sg","gramm"
"10563","BAKEROBJ","c","35","3","who",3,181,368,100,"sg","gramm"
"10564","BAKEROBJ","c","35","3","the",4,181,255,100,"sg","gramm"
"10565","BAKEROBJ","c","35","3","nurse",5,181,236,100,"sg","gramm"
"10566","BAKEROBJ","c","35","3","prefers",6,181,258,100,"sg","gramm"
"10567","BAKEROBJ","c","35","3","most",7,181,323,100,"sg","gramm"
"10568","BAKEROBJ","c","35","3","to",8,181,283,100,"sg","gramm"
"10569","BAKEROBJ","c","35","3","assist",9,181,234,100,"sg","gramm"
"10570","BAKEROBJ","c","35","3","has",10,181,258,100,"sg","gramm"
"10571","BAKEROBJ","c","35","3","an",11,181,283,100,"sg","gramm"
"10572","BAKEROBJ","c","35","3","impeccable",12,181,223,100,"sg","gramm"
"10573","BAKEROBJ","c","35","3","record",13,181,283,100,"sg","gramm"
"10574","BAKEROBJ","c","35","3","in",14,181,280,100,"sg","gramm"
"10575","BAKEROBJ","c","35","3","the",15,181,302,100,"sg","gramm"
"10576","BAKEROBJ","c","35","3","operating",16,181,251,100,"sg","gramm"
"10577","BAKEROBJ","c","35","3","room.",17,181,358,100,"sg","gramm"
"10634","BAKEROBJ","h","30","3","The",1,185,289,0,"pl","ungram"
"10635","BAKEROBJ","h","30","3","journalists",2,185,447,0,"pl","ungram"
"10636","BAKEROBJ","h","30","3","who",3,185,274,0,"pl","ungram"
"10637","BAKEROBJ","h","30","3","the",4,185,272,0,"pl","ungram"
"10638","BAKEROBJ","h","30","3","editor",5,185,242,0,"pl","ungram"
"10639","BAKEROBJ","h","30","3","appreciate",6,185,334,0,"pl","ungram"
"10640","BAKEROBJ","h","30","3","the",7,185,283,0,"pl","ungram"
"10641","BAKEROBJ","h","30","3","most",8,185,250,0,"pl","ungram"
"10642","BAKEROBJ","h","30","3","always",9,185,231,0,"pl","ungram"
"10643","BAKEROBJ","h","30","3","turn",10,185,223,0,"pl","ungram"
"10644","BAKEROBJ","h","30","3","their",11,185,269,0,"pl","ungram"
"10645","BAKEROBJ","h","30","3","stories",12,185,294,0,"pl","ungram"
"10646","BAKEROBJ","h","30","3","in",13,185,313,0,"pl","ungram"
"10647","BAKEROBJ","h","30","3","promptly.",14,185,378,0,"pl","ungram"
"10664","BAKEROBJ","h","6","3","The",1,187,316,100,"pl","ungram"
"10665","BAKEROBJ","h","6","3","pilots",2,187,282,100,"pl","ungram"
"10666","BAKEROBJ","h","6","3","who",3,187,2713,100,"pl","ungram"
"10667","BAKEROBJ","h","6","3","the",4,187,359,100,"pl","ungram"
"10668","BAKEROBJ","h","6","3","smuggler",5,187,326,100,"pl","ungram"
"10669","BAKEROBJ","h","6","3","employ",6,187,364,100,"pl","ungram"
"10670","BAKEROBJ","h","6","3","in",7,187,356,100,"pl","ungram"
"10671","BAKEROBJ","h","6","3","Brazil",8,187,383,100,"pl","ungram"
"10672","BAKEROBJ","h","6","3","must",9,187,348,100,"pl","ungram"
"10673","BAKEROBJ","h","6","3","be",10,187,327,100,"pl","ungram"
"10674","BAKEROBJ","h","6","3","discreet",11,187,451,100,"pl","ungram"
"10675","BAKEROBJ","h","6","3","and",12,187,499,100,"pl","ungram"
"10676","BAKEROBJ","h","6","3","good",13,187,346,100,"pl","ungram"
"10677","BAKEROBJ","h","6","3","at",14,187,264,100,"pl","ungram"
"10678","BAKEROBJ","h","6","3","thinking",15,187,264,100,"pl","ungram"
"10679","BAKEROBJ","h","6","3","fast.",16,187,304,100,"pl","ungram"
"10708","BAKEROBJ","d","48","3","The",1,190,332,0,"sg","ungram"
