"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"106280","BockNoAdverbs","c","10","22","the",4,273,273,100,"ungram","match"
"106281","BockNoAdverbs","c","10","22","skyscraper",5,273,216,100,"ungram","match"
"106282","BockNoAdverbs","c","10","22","were",6,273,244,100,"ungram","match"
"106283","BockNoAdverbs","c","10","22","hard",7,273,216,100,"ungram","match"
"106284","BockNoAdverbs","c","10","22","to",8,273,211,100,"ungram","match"
"106285","BockNoAdverbs","c","10","22","read",9,273,199,100,"ungram","match"
"106286","BockNoAdverbs","c","10","22","except",10,273,226,100,"ungram","match"
"106287","BockNoAdverbs","c","10","22","from",11,273,246,100,"ungram","match"
"106288","BockNoAdverbs","c","10","22","a",12,273,204,100,"ungram","match"
"106289","BockNoAdverbs","c","10","22","long",13,273,195,100,"ungram","match"
"106290","BockNoAdverbs","c","10","22","distance",14,273,125,100,"ungram","match"
"106291","BockNoAdverbs","c","10","22","away.",15,273,403,100,"ungram","match"
"106615","BockNoAdverbs","a","8","22","The",1,292,260,0,"gram","match"
"106616","BockNoAdverbs","a","8","22","defect",2,292,276,0,"gram","match"
"106617","BockNoAdverbs","a","8","22","in",3,292,303,0,"gram","match"
"106618","BockNoAdverbs","a","8","22","the",4,292,214,0,"gram","match"
"106619","BockNoAdverbs","a","8","22","appliance",5,292,273,0,"gram","match"
"106620","BockNoAdverbs","a","8","22","was",6,292,182,0,"gram","match"
"106621","BockNoAdverbs","a","8","22","unknown",7,292,218,0,"gram","match"
"106622","BockNoAdverbs","a","8","22","to",8,292,186,0,"gram","match"
"106623","BockNoAdverbs","a","8","22","consumers",9,292,207,0,"gram","match"
"106624","BockNoAdverbs","a","8","22","and",10,292,576,0,"gram","match"
"106625","BockNoAdverbs","a","8","22","government",11,292,149,0,"gram","match"
"106626","BockNoAdverbs","a","8","22","regulators.",12,292,206,0,"gram","match"
"106906","BockNoAdverbs","b","12","23","The",1,14,832,100,"gram","mismatch"
"106907","BockNoAdverbs","b","12","23","flaw",2,14,952,100,"gram","mismatch"
"106908","BockNoAdverbs","b","12","23","in",3,14,851,100,"gram","mismatch"
"106909","BockNoAdverbs","b","12","23","the",4,14,768,100,"gram","mismatch"
"106910","BockNoAdverbs","b","12","23","arguments",5,14,747,100,"gram","mismatch"
"106911","BockNoAdverbs","b","12","23","was",6,14,1070,100,"gram","mismatch"
"106912","BockNoAdverbs","b","12","23","clear",7,14,672,100,"gram","mismatch"
"106913","BockNoAdverbs","b","12","23","to",8,14,496,100,"gram","mismatch"
"106914","BockNoAdverbs","b","12","23","everyone",9,14,1636,100,"gram","mismatch"
"106915","BockNoAdverbs","b","12","23","in",10,14,674,100,"gram","mismatch"
"106916","BockNoAdverbs","b","12","23","the",11,14,559,100,"gram","mismatch"
"106917","BockNoAdverbs","b","12","23","lecture",12,14,583,100,"gram","mismatch"
"106918","BockNoAdverbs","b","12","23","hall",13,14,2129,100,"gram","mismatch"
"106919","BockNoAdverbs","b","12","23","after",14,14,473,100,"gram","mismatch"
"106920","BockNoAdverbs","b","12","23","just",15,14,416,100,"gram","mismatch"
"106921","BockNoAdverbs","b","12","23","five",16,14,423,100,"gram","mismatch"
"106922","BockNoAdverbs","b","12","23","minutes.",17,14,480,100,"gram","mismatch"
"107010","BockNoAdverbs","c","17","23","The",1,20,651,0,"ungram","match"
"107011","BockNoAdverbs","c","17","23","letter",2,20,581,0,"ungram","match"
"107012","BockNoAdverbs","c","17","23","from",3,20,453,0,"ungram","match"
"107013","BockNoAdverbs","c","17","23","the",4,20,353,0,"ungram","match"
"107014","BockNoAdverbs","c","17","23","investigator",5,20,427,0,"ungram","match"
"107015","BockNoAdverbs","c","17","23","were",6,20,440,0,"ungram","match"
"107016","BockNoAdverbs","c","17","23","received",7,20,962,0,"ungram","match"
"107017","BockNoAdverbs","c","17","23","in",8,20,3167,0,"ungram","match"
"107018","BockNoAdverbs","c","17","23","San",9,20,473,0,"ungram","match"
"107019","BockNoAdverbs","c","17","23","Francisco",10,20,531,0,"ungram","match"
"107020","BockNoAdverbs","c","17","23","in",11,20,502,0,"ungram","match"
"107021","BockNoAdverbs","c","17","23","late",12,20,393,0,"ungram","match"
"107022","BockNoAdverbs","c","17","23","March.",13,20,864,0,"ungram","match"
"107229","BockNoAdverbs","d","2","23","The",1,34,460,100,"ungram","mismatch"
"107230","BockNoAdverbs","d","2","23","picture",2,34,594,100,"ungram","mismatch"
"107231","BockNoAdverbs","d","2","23","on",3,34,429,100,"ungram","mismatch"
"107232","BockNoAdverbs","d","2","23","the",4,34,365,100,"ungram","mismatch"
"107233","BockNoAdverbs","d","2","23","fliers",5,34,484,100,"ungram","mismatch"
"107234","BockNoAdverbs","d","2","23","were",6,34,542,100,"ungram","mismatch"
"107235","BockNoAdverbs","d","2","23","of",7,34,834,100,"ungram","mismatch"
"107236","BockNoAdverbs","d","2","23","a",8,34,885,100,"ungram","mismatch"
"107237","BockNoAdverbs","d","2","23","village",9,34,454,100,"ungram","mismatch"
"107238","BockNoAdverbs","d","2","23","church",10,34,381,100,"ungram","mismatch"
"107239","BockNoAdverbs","d","2","23","in",11,34,400,100,"ungram","mismatch"
"107240","BockNoAdverbs","d","2","23","the",12,34,359,100,"ungram","mismatch"
"107241","BockNoAdverbs","d","2","23","south",13,34,361,100,"ungram","mismatch"
"107242","BockNoAdverbs","d","2","23","of",14,34,372,100,"ungram","mismatch"
"107243","BockNoAdverbs","d","2","23","France.",15,34,423,100,"ungram","mismatch"
"107371","BockNoAdverbs","c","1","23","The",1,42,395,100,"ungram","match"
"107372","BockNoAdverbs","c","1","23","slogan",2,42,412,100,"ungram","match"
"107373","BockNoAdverbs","c","1","23","on",3,42,370,100,"ungram","match"
"107374","BockNoAdverbs","c","1","23","the",4,42,321,100,"ungram","match"
"107375","BockNoAdverbs","c","1","23","poster",5,42,318,100,"ungram","match"
"107376","BockNoAdverbs","c","1","23","were",6,42,327,100,"ungram","match"
"107377","BockNoAdverbs","c","1","23","designed",7,42,366,100,"ungram","match"
"107378","BockNoAdverbs","c","1","23","to",8,42,365,100,"ungram","match"
"107379","BockNoAdverbs","c","1","23","get",9,42,346,100,"ungram","match"
"107380","BockNoAdverbs","c","1","23","attention.",10,42,524,100,"ungram","match"
"107632","BockNoAdverbs","d","10","23","The",1,58,209,100,"ungram","mismatch"
"107633","BockNoAdverbs","d","10","23","advertisement",2,58,564,100,"ungram","mismatch"
"107634","BockNoAdverbs","d","10","23","on",3,58,328,100,"ungram","mismatch"
"107635","BockNoAdverbs","d","10","23","the",4,58,277,100,"ungram","mismatch"
"107636","BockNoAdverbs","d","10","23","skyscrapers",5,58,255,100,"ungram","mismatch"
"107637","BockNoAdverbs","d","10","23","were",6,58,429,100,"ungram","mismatch"
"107638","BockNoAdverbs","d","10","23","hard",7,58,376,100,"ungram","mismatch"
"107639","BockNoAdverbs","d","10","23","to",8,58,311,100,"ungram","mismatch"
"107640","BockNoAdverbs","d","10","23","read",9,58,251,100,"ungram","mismatch"
"107641","BockNoAdverbs","d","10","23","except",10,58,300,100,"ungram","mismatch"
"107642","BockNoAdverbs","d","10","23","from",11,58,199,100,"ungram","mismatch"
"107643","BockNoAdverbs","d","10","23","a",12,58,306,100,"ungram","mismatch"
"107644","BockNoAdverbs","d","10","23","long",13,58,438,100,"ungram","mismatch"
"107645","BockNoAdverbs","d","10","23","distance",14,58,397,100,"ungram","mismatch"
"107646","BockNoAdverbs","d","10","23","away.",15,58,793,100,"ungram","mismatch"
"107792","BockNoAdverbs","d","6","23","The",1,68,482,100,"ungram","mismatch"
"107793","BockNoAdverbs","d","6","23","name",2,68,388,100,"ungram","mismatch"
"107794","BockNoAdverbs","d","6","23","on",3,68,351,100,"ungram","mismatch"
"107795","BockNoAdverbs","d","6","23","the",4,68,361,100,"ungram","mismatch"
"107796","BockNoAdverbs","d","6","23","billboards",5,68,481,100,"ungram","mismatch"
"107797","BockNoAdverbs","d","6","23","were",6,68,332,100,"ungram","mismatch"
"107798","BockNoAdverbs","d","6","23","of",7,68,365,100,"ungram","mismatch"
"107799","BockNoAdverbs","d","6","23","a",8,68,336,100,"ungram","mismatch"
"107800","BockNoAdverbs","d","6","23","prominent",9,68,280,100,"ungram","mismatch"
"107801","BockNoAdverbs","d","6","23","local",10,68,404,100,"ungram","mismatch"
"107802","BockNoAdverbs","d","6","23","politician.",11,68,355,100,"ungram","mismatch"
"107925","BockNoAdverbs","c","9","23","The",1,76,351,100,"ungram","match"
"107926","BockNoAdverbs","c","9","23","citation",2,76,417,100,"ungram","match"
"107927","BockNoAdverbs","c","9","23","on",3,76,348,100,"ungram","match"
"107928","BockNoAdverbs","c","9","23","the",4,76,298,100,"ungram","match"
"107929","BockNoAdverbs","c","9","23","notecard",5,76,290,100,"ungram","match"
"107930","BockNoAdverbs","c","9","23","were",6,76,378,100,"ungram","match"
"107931","BockNoAdverbs","c","9","23","quite",7,76,335,100,"ungram","match"
"107932","BockNoAdverbs","c","9","23","difficult",8,76,371,100,"ungram","match"
"107933","BockNoAdverbs","c","9","23","to",9,76,297,100,"ungram","match"
"107934","BockNoAdverbs","c","9","23","track",10,76,302,100,"ungram","match"
"107935","BockNoAdverbs","c","9","23","down",11,76,247,100,"ungram","match"
"107936","BockNoAdverbs","c","9","23","using",12,76,538,100,"ungram","match"
"107937","BockNoAdverbs","c","9","23","the",13,76,258,100,"ungram","match"
"107938","BockNoAdverbs","c","9","23","library's",14,76,215,100,"ungram","match"
"107939","BockNoAdverbs","c","9","23","limited",15,76,399,100,"ungram","match"
"107940","BockNoAdverbs","c","9","23","resources.",16,76,557,100,"ungram","match"
"108068","BockNoAdverbs","c","5","23","The",1,84,379,100,"ungram","match"
"108069","BockNoAdverbs","c","5","23","problem",2,84,543,100,"ungram","match"
"108070","BockNoAdverbs","c","5","23","in",3,84,798,100,"ungram","match"
"108071","BockNoAdverbs","c","5","23","the",4,84,492,100,"ungram","match"
"108072","BockNoAdverbs","c","5","23","store",5,84,360,100,"ungram","match"
"108073","BockNoAdverbs","c","5","23","were",6,84,395,100,"ungram","match"
"108074","BockNoAdverbs","c","5","23","solved",7,84,455,100,"ungram","match"
"108075","BockNoAdverbs","c","5","23","by",8,84,386,100,"ungram","match"
"108076","BockNoAdverbs","c","5","23","firing",9,84,354,100,"ungram","match"
"108077","BockNoAdverbs","c","5","23","the",10,84,436,100,"ungram","match"
"108078","BockNoAdverbs","c","5","23","assistant",11,84,400,100,"ungram","match"
"108079","BockNoAdverbs","c","5","23","manager.",12,84,476,100,"ungram","match"
"108459","BockNoAdverbs","d","22","23","The",1,108,366,100,"ungram","mismatch"
"108460","BockNoAdverbs","d","22","23","path",2,108,403,100,"ungram","mismatch"
"108461","BockNoAdverbs","d","22","23","to",3,108,933,100,"ungram","mismatch"
"108462","BockNoAdverbs","d","22","23","the",4,108,282,100,"ungram","mismatch"
"108463","BockNoAdverbs","d","22","23","monuments",5,108,735,100,"ungram","mismatch"
"108464","BockNoAdverbs","d","22","23","were",6,108,431,100,"ungram","mismatch"
"108465","BockNoAdverbs","d","22","23","lined",7,108,448,100,"ungram","mismatch"
"108466","BockNoAdverbs","d","22","23","with",8,108,444,100,"ungram","mismatch"
"108467","BockNoAdverbs","d","22","23","lovely",9,108,451,100,"ungram","mismatch"
"108468","BockNoAdverbs","d","22","23","trees",10,108,308,100,"ungram","mismatch"
"108469","BockNoAdverbs","d","22","23","and",11,108,400,100,"ungram","mismatch"
"108470","BockNoAdverbs","d","22","23","flowers.",12,108,505,100,"ungram","mismatch"
"108809","BockNoAdverbs","a","15","23","The",1,129,330,100,"gram","match"
"108810","BockNoAdverbs","a","15","23","check",2,129,388,100,"gram","match"
"108811","BockNoAdverbs","a","15","23","from",3,129,365,100,"gram","match"
"108812","BockNoAdverbs","a","15","23","the",4,129,342,100,"gram","match"
"108813","BockNoAdverbs","a","15","23","stockbroker",5,129,242,100,"gram","match"
"108814","BockNoAdverbs","a","15","23","was",6,129,574,100,"gram","match"
"108815","BockNoAdverbs","a","15","23","a",7,129,264,100,"gram","match"
"108816","BockNoAdverbs","a","15","23","dividend",8,129,238,100,"gram","match"
"108817","BockNoAdverbs","a","15","23","on",9,129,312,100,"gram","match"
"108818","BockNoAdverbs","a","15","23","a",10,129,275,100,"gram","match"
"108819","BockNoAdverbs","a","15","23","long-term",11,129,182,100,"gram","match"
"108820","BockNoAdverbs","a","15","23","bond.",12,129,478,100,"gram","match"
"108953","BockNoAdverbs","b","8","23","The",1,138,355,100,"gram","mismatch"
"108954","BockNoAdverbs","b","8","23","defect",2,138,330,100,"gram","mismatch"
"108955","BockNoAdverbs","b","8","23","in",3,138,334,100,"gram","mismatch"
"108956","BockNoAdverbs","b","8","23","the",4,138,586,100,"gram","mismatch"
"108957","BockNoAdverbs","b","8","23","appliances",5,138,433,100,"gram","mismatch"
"108958","BockNoAdverbs","b","8","23","was",6,138,444,100,"gram","mismatch"
"108959","BockNoAdverbs","b","8","23","unknown",7,138,387,100,"gram","mismatch"
"108960","BockNoAdverbs","b","8","23","to",8,138,480,100,"gram","mismatch"
"108961","BockNoAdverbs","b","8","23","consumers",9,138,328,100,"gram","mismatch"
"108962","BockNoAdverbs","b","8","23","and",10,138,557,100,"gram","mismatch"
"108963","BockNoAdverbs","b","8","23","government",11,138,366,100,"gram","mismatch"
"108964","BockNoAdverbs","b","8","23","regulators.",12,138,1029,100,"gram","mismatch"
"109106","BockNoAdverbs","b","24","23","The",1,148,390,100,"gram","mismatch"
"109107","BockNoAdverbs","b","24","23","gate",2,148,341,100,"gram","mismatch"
"109108","BockNoAdverbs","b","24","23","to",3,148,340,100,"gram","mismatch"
"109109","BockNoAdverbs","b","24","23","the",4,148,309,100,"gram","mismatch"
"109110","BockNoAdverbs","b","24","23","pastures",5,148,266,100,"gram","mismatch"
"109111","BockNoAdverbs","b","24","23","was",6,148,305,100,"gram","mismatch"
"109112","BockNoAdverbs","b","24","23","gradually",7,148,356,100,"gram","mismatch"
"109113","BockNoAdverbs","b","24","23","falling",8,148,337,100,"gram","mismatch"
"109114","BockNoAdverbs","b","24","23","down",9,148,304,100,"gram","mismatch"
"109115","BockNoAdverbs","b","24","23","due",10,148,255,100,"gram","mismatch"
"109116","BockNoAdverbs","b","24","23","to",11,148,333,100,"gram","mismatch"
"109117","BockNoAdverbs","b","24","23","disrepair.",12,148,311,100,"gram","mismatch"
"109187","BockNoAdverbs","b","20","23","The",1,153,395,100,"gram","mismatch"
"109188","BockNoAdverbs","b","20","23","bridge",2,153,385,100,"gram","mismatch"
"109189","BockNoAdverbs","b","20","23","to",3,153,321,100,"gram","mismatch"
"109190","BockNoAdverbs","b","20","23","the",4,153,316,100,"gram","mismatch"
"109191","BockNoAdverbs","b","20","23","islands",5,153,297,100,"gram","mismatch"
"109192","BockNoAdverbs","b","20","23","was",6,153,379,100,"gram","mismatch"
"109193","BockNoAdverbs","b","20","23","about",7,153,472,100,"gram","mismatch"
"109194","BockNoAdverbs","b","20","23","ten",8,153,314,100,"gram","mismatch"
"109195","BockNoAdverbs","b","20","23","miles",9,153,381,100,"gram","mismatch"
"109196","BockNoAdverbs","b","20","23","off",10,153,474,100,"gram","mismatch"
"109197","BockNoAdverbs","b","20","23","the",11,153,373,100,"gram","mismatch"
"109198","BockNoAdverbs","b","20","23","main",12,153,480,100,"gram","mismatch"
"109199","BockNoAdverbs","b","20","23","highway.",13,153,6117,100,"gram","mismatch"
"109220","BockNoAdverbs","b","4","23","The",1,155,290,100,"gram","mismatch"
"109221","BockNoAdverbs","b","4","23","label",2,155,403,100,"gram","mismatch"
"109222","BockNoAdverbs","b","4","23","on",3,155,267,100,"gram","mismatch"
"109223","BockNoAdverbs","b","4","23","the",4,155,299,100,"gram","mismatch"
"109224","BockNoAdverbs","b","4","23","containers",5,155,287,100,"gram","mismatch"
"109225","BockNoAdverbs","b","4","23","was",6,155,358,100,"gram","mismatch"
"109226","BockNoAdverbs","b","4","23","a",7,155,280,100,"gram","mismatch"
"109227","BockNoAdverbs","b","4","23","warning",8,155,257,100,"gram","mismatch"
"109228","BockNoAdverbs","b","4","23","about",9,155,263,100,"gram","mismatch"
"109229","BockNoAdverbs","b","4","23","the",10,155,287,100,"gram","mismatch"
"109230","BockNoAdverbs","b","4","23","hazardous",11,155,242,100,"gram","mismatch"
"109231","BockNoAdverbs","b","4","23","chemicals",12,155,299,100,"gram","mismatch"
"109232","BockNoAdverbs","b","4","23","inside.",13,155,352,100,"gram","mismatch"
"109328","BockNoAdverbs","a","19","23","The",1,161,356,100,"gram","match"
"109329","BockNoAdverbs","a","19","23","warning",2,161,346,100,"gram","match"
"109330","BockNoAdverbs","a","19","23","from",3,161,326,100,"gram","match"
"109331","BockNoAdverbs","a","19","23","the",4,161,258,100,"gram","match"
"109332","BockNoAdverbs","a","19","23","expert",5,161,268,100,"gram","match"
"109333","BockNoAdverbs","a","19","23","was",6,161,400,100,"gram","match"
"109334","BockNoAdverbs","a","19","23","a",7,161,314,100,"gram","match"
"109335","BockNoAdverbs","a","19","23","shock",8,161,321,100,"gram","match"
"109336","BockNoAdverbs","a","19","23","to",9,161,286,100,"gram","match"
"109337","BockNoAdverbs","a","19","23","the",10,161,271,100,"gram","match"
"109338","BockNoAdverbs","a","19","23","residents",11,161,342,100,"gram","match"
"109339","BockNoAdverbs","a","19","23","of",12,161,362,100,"gram","match"
"109340","BockNoAdverbs","a","19","23","the",13,161,349,100,"gram","match"
"109341","BockNoAdverbs","a","19","23","city.",14,161,1027,100,"gram","match"
"109466","BockNoAdverbs","c","13","23","The",1,169,297,100,"ungram","match"
"109467","BockNoAdverbs","c","13","23","door",2,169,305,100,"ungram","match"
"109468","BockNoAdverbs","c","13","23","to",3,169,298,100,"ungram","match"
"109469","BockNoAdverbs","c","13","23","the",4,169,286,100,"ungram","match"
"109470","BockNoAdverbs","c","13","23","laboratory",5,169,238,100,"ungram","match"
"109471","BockNoAdverbs","c","13","23","were",6,169,546,100,"ungram","match"
"109472","BockNoAdverbs","c","13","23","left",7,169,471,100,"ungram","match"
"109473","BockNoAdverbs","c","13","23","unlocked",8,169,645,100,"ungram","match"
"109474","BockNoAdverbs","c","13","23","accidentally",9,169,370,100,"ungram","match"
"109475","BockNoAdverbs","c","13","23","by",10,169,228,100,"ungram","match"
"109476","BockNoAdverbs","c","13","23","the",11,169,218,100,"ungram","match"
"109477","BockNoAdverbs","c","13","23","cleaning",12,169,388,100,"ungram","match"
"109478","BockNoAdverbs","c","13","23","service.",13,169,286,100,"ungram","match"
"109967","BockNoAdverbs","a","7","23","The",1,200,411,0,"gram","match"
"109968","BockNoAdverbs","a","7","23","crime",2,200,313,0,"gram","match"
"109969","BockNoAdverbs","a","7","23","in",3,200,301,0,"gram","match"
"109970","BockNoAdverbs","a","7","23","the",4,200,249,0,"gram","match"
"109971","BockNoAdverbs","a","7","23","suburb",5,200,324,0,"gram","match"
"109972","BockNoAdverbs","a","7","23","was",6,200,348,0,"gram","match"
"109973","BockNoAdverbs","a","7","23","a",7,200,312,0,"gram","match"
"109974","BockNoAdverbs","a","7","23","reflection",8,200,364,0,"gram","match"
"109975","BockNoAdverbs","a","7","23","of",9,200,338,0,"gram","match"
"109976","BockNoAdverbs","a","7","23","the",10,200,371,0,"gram","match"
"109977","BockNoAdverbs","a","7","23","violence",11,200,291,0,"gram","match"
"109978","BockNoAdverbs","a","7","23","in",12,200,276,0,"gram","match"
"109979","BockNoAdverbs","a","7","23","today's",13,200,367,0,"gram","match"
"109980","BockNoAdverbs","a","7","23","society.",14,200,318,0,"gram","match"
"110278","BockNoAdverbs","a","23","23","The",1,220,267,100,"gram","match"
"110279","BockNoAdverbs","a","23","23","message",2,220,357,100,"gram","match"
"110280","BockNoAdverbs","a","23","23","from",3,220,264,100,"gram","match"
"110281","BockNoAdverbs","a","23","23","the",4,220,248,100,"gram","match"
"110282","BockNoAdverbs","a","23","23","engineer",5,220,232,100,"gram","match"
"110283","BockNoAdverbs","a","23","23","was",6,220,321,100,"gram","match"
"110284","BockNoAdverbs","a","23","23","about",7,220,278,100,"gram","match"
"110285","BockNoAdverbs","a","23","23","the",8,220,199,100,"gram","match"
"110286","BockNoAdverbs","a","23","23","recent",9,220,300,100,"gram","match"
"110287","BockNoAdverbs","a","23","23","weakening",10,220,343,100,"gram","match"
"110288","BockNoAdverbs","a","23","23","to",11,220,336,100,"gram","match"
"110289","BockNoAdverbs","a","23","23","the",12,220,256,100,"gram","match"
"110290","BockNoAdverbs","a","23","23","building's",13,220,243,100,"gram","match"
"110291","BockNoAdverbs","a","23","23","structural",14,220,318,100,"gram","match"
"110292","BockNoAdverbs","a","23","23","supports.",15,220,297,100,"gram","match"
"110626","BockNoAdverbs","c","21","23","The",1,240,254,100,"ungram","match"
"110627","BockNoAdverbs","c","21","23","gift",2,240,229,100,"ungram","match"
"110628","BockNoAdverbs","c","21","23","from",3,240,283,100,"ungram","match"
"110629","BockNoAdverbs","c","21","23","the",4,240,193,100,"ungram","match"
"110630","BockNoAdverbs","c","21","23","visitor",5,240,156,100,"ungram","match"
"110631","BockNoAdverbs","c","21","23","were",6,240,270,100,"ungram","match"
"110632","BockNoAdverbs","c","21","23","a",7,240,205,100,"ungram","match"
"110633","BockNoAdverbs","c","21","23","beautiful",8,240,139,100,"ungram","match"
"110634","BockNoAdverbs","c","21","23","clock",9,240,427,100,"ungram","match"
"110635","BockNoAdverbs","c","21","23","from",10,240,189,100,"ungram","match"
"110636","BockNoAdverbs","c","21","23","Germany.",11,240,172,100,"ungram","match"
"110733","BockNoAdverbs","a","11","23","The",1,246,265,100,"gram","match"
"110734","BockNoAdverbs","a","11","23","traitor",2,246,277,100,"gram","match"
"110735","BockNoAdverbs","a","11","23","in",3,246,285,100,"gram","match"
"110736","BockNoAdverbs","a","11","23","the",4,246,231,100,"gram","match"
"110737","BockNoAdverbs","a","11","23","camp",5,246,222,100,"gram","match"
"110738","BockNoAdverbs","a","11","23","was",6,246,218,100,"gram","match"
"110739","BockNoAdverbs","a","11","23","passing",7,246,233,100,"gram","match"
"110740","BockNoAdverbs","a","11","23","information",8,246,223,100,"gram","match"
"110741","BockNoAdverbs","a","11","23","to",9,246,199,100,"gram","match"
"110742","BockNoAdverbs","a","11","23","the",10,246,212,100,"gram","match"
"110743","BockNoAdverbs","a","11","23","enemy",11,246,193,100,"gram","match"
"110744","BockNoAdverbs","a","11","23","through",12,246,175,100,"gram","match"
"110745","BockNoAdverbs","a","11","23","various",13,246,169,100,"gram","match"
"110746","BockNoAdverbs","a","11","23","secret",14,246,241,100,"gram","match"
"110747","BockNoAdverbs","a","11","23","methods.",15,246,205,100,"gram","match"
"110888","BockNoAdverbs","d","14","23","The",1,256,290,100,"ungram","mismatch"
"110889","BockNoAdverbs","d","14","23","memo",2,256,271,100,"ungram","mismatch"
"110890","BockNoAdverbs","d","14","23","from",3,256,259,100,"ungram","mismatch"
"110891","BockNoAdverbs","d","14","23","the",4,256,496,100,"ungram","mismatch"
"110892","BockNoAdverbs","d","14","23","contractors",5,256,283,100,"ungram","mismatch"
"110893","BockNoAdverbs","d","14","23","were",6,256,303,100,"ungram","mismatch"
"110894","BockNoAdverbs","d","14","23","about",7,256,224,100,"ungram","mismatch"
"110895","BockNoAdverbs","d","14","23","the",8,256,200,100,"ungram","mismatch"
"110896","BockNoAdverbs","d","14","23","delinquent",9,256,213,100,"ungram","mismatch"
"110897","BockNoAdverbs","d","14","23","tax",10,256,247,100,"ungram","mismatch"
"110898","BockNoAdverbs","d","14","23","return.",11,256,235,100,"ungram","mismatch"
"110945","BockNoAdverbs","d","18","23","The",1,260,317,100,"ungram","mismatch"
"110946","BockNoAdverbs","d","18","23","entrance",2,260,187,100,"ungram","mismatch"
"110947","BockNoAdverbs","d","18","23","to",3,260,378,100,"ungram","mismatch"
"110948","BockNoAdverbs","d","18","23","the",4,260,206,100,"ungram","mismatch"
"110949","BockNoAdverbs","d","18","23","exhibits",5,260,170,100,"ungram","mismatch"
"110950","BockNoAdverbs","d","18","23","were",6,260,307,100,"ungram","mismatch"
"110951","BockNoAdverbs","d","18","23","hard",7,260,276,100,"ungram","mismatch"
"110952","BockNoAdverbs","d","18","23","to",8,260,287,100,"ungram","mismatch"
"110953","BockNoAdverbs","d","18","23","locate",9,260,268,100,"ungram","mismatch"
"110954","BockNoAdverbs","d","18","23","on",10,260,264,100,"ungram","mismatch"
"110955","BockNoAdverbs","d","18","23","the",11,260,246,100,"ungram","mismatch"
"110956","BockNoAdverbs","d","18","23","diagram.",12,260,220,100,"ungram","mismatch"
"111186","BockNoAdverbs","b","16","23","The",1,274,297,100,"gram","mismatch"
"111187","BockNoAdverbs","b","16","23","key",2,274,200,100,"gram","mismatch"
"111188","BockNoAdverbs","b","16","23","to",3,274,188,100,"gram","mismatch"
"111189","BockNoAdverbs","b","16","23","the",4,274,217,100,"gram","mismatch"
"111190","BockNoAdverbs","b","16","23","cells",5,274,183,100,"gram","mismatch"
"111191","BockNoAdverbs","b","16","23","was",6,274,169,100,"gram","mismatch"
"111192","BockNoAdverbs","b","16","23","rusty",7,274,246,100,"gram","mismatch"
"111193","BockNoAdverbs","b","16","23","from",8,274,203,100,"gram","mismatch"
"111194","BockNoAdverbs","b","16","23","many",9,274,216,100,"gram","mismatch"
"111195","BockNoAdverbs","b","16","23","years",10,274,187,100,"gram","mismatch"
"111196","BockNoAdverbs","b","16","23","of",11,274,220,100,"gram","mismatch"
"111197","BockNoAdverbs","b","16","23","disuse.",12,274,176,100,"gram","mismatch"
"111443","BockNoAdverbs","a","3","23","The",1,291,265,0,"gram","match"
"111444","BockNoAdverbs","a","3","23","mistake",2,291,280,0,"gram","match"
"111445","BockNoAdverbs","a","3","23","in",3,291,475,0,"gram","match"
"111446","BockNoAdverbs","a","3","23","the",4,291,373,0,"gram","match"
"111447","BockNoAdverbs","a","3","23","program",5,291,285,0,"gram","match"
"111448","BockNoAdverbs","a","3","23","was",6,291,309,0,"gram","match"
"111449","BockNoAdverbs","a","3","23","disastrous",7,291,257,0,"gram","match"
"111450","BockNoAdverbs","a","3","23","for",8,291,236,0,"gram","match"
"111451","BockNoAdverbs","a","3","23","the",9,291,256,0,"gram","match"
"111452","BockNoAdverbs","a","3","23","small",10,291,321,0,"gram","match"
"111453","BockNoAdverbs","a","3","23","software",11,291,515,0,"gram","match"
"111454","BockNoAdverbs","a","3","23","company.",12,291,271,0,"gram","match"
"111681","BockNoAdverbs","b","3","24","The",1,9,437,100,"gram","mismatch"
"111682","BockNoAdverbs","b","3","24","mistake",2,9,453,100,"gram","mismatch"
"111683","BockNoAdverbs","b","3","24","in",3,9,510,100,"gram","mismatch"
"111684","BockNoAdverbs","b","3","24","the",4,9,462,100,"gram","mismatch"
"111685","BockNoAdverbs","b","3","24","programs",5,9,1765,100,"gram","mismatch"
"111686","BockNoAdverbs","b","3","24","was",6,9,883,100,"gram","mismatch"
"111687","BockNoAdverbs","b","3","24","disastrous",7,9,1042,100,"gram","mismatch"
"111688","BockNoAdverbs","b","3","24","for",8,9,509,100,"gram","mismatch"
"111689","BockNoAdverbs","b","3","24","the",9,9,399,100,"gram","mismatch"
"111690","BockNoAdverbs","b","3","24","small",10,9,409,100,"gram","mismatch"
"111691","BockNoAdverbs","b","3","24","software",11,9,505,100,"gram","mismatch"
"111692","BockNoAdverbs","b","3","24","company.",12,9,554,100,"gram","mismatch"
"111841","BockNoAdverbs","c","20","24","The",1,19,347,100,"ungram","match"
"111842","BockNoAdverbs","c","20","24","bridge",2,19,415,100,"ungram","match"
"111843","BockNoAdverbs","c","20","24","to",3,19,414,100,"ungram","match"
"111844","BockNoAdverbs","c","20","24","the",4,19,380,100,"ungram","match"
